DetectionTimeStart_ShipLocal,DetectionTimeStart_UTC,DetectionTimeEnd_UTC,Latitude,Longitude
11/02/2017 13:09:58,11/02/2017 23:09:58,11/02/2017 23:10:13,23.890285,-173.9543483
11/02/2017 13:10:09,11/02/2017 23:10:09,11/02/2017 23:10:22,23.89015,-173.9538333
11/02/2017 13:10:21,11/02/2017 23:10:21,11/02/2017 23:10:38,23.89005167,-173.9533517
11/02/2017 13:10:35,11/02/2017 23:10:35,11/02/2017 23:11:02,23.88978167,-173.952325
11/02/2017 13:10:36,11/02/2017 23:10:36,11/02/2017 23:10:47,23.88978167,-173.952325
11/02/2017 13:10:57,11/02/2017 23:10:57,11/02/2017 23:11:13,23.88954833,-173.9513517
11/02/2017 13:11:03,11/02/2017 23:11:03,11/02/2017 23:11:23,23.88954833,-173.9513517
11/02/2017 13:11:31,11/02/2017 23:11:31,11/02/2017 23:11:44,23.88919167,-173.9498483
11/02/2017 13:11:56,11/02/2017 23:11:56,11/02/2017 23:12:07,23.888955,-173.94885
11/02/2017 13:11:59,11/02/2017 23:11:59,11/02/2017 23:12:18,23.88882667,-173.948335
11/02/2017 13:12:14,11/02/2017 23:12:14,11/02/2017 23:12:26,23.88871167,-173.9478617
11/02/2017 13:12:27,11/02/2017 23:12:27,11/02/2017 23:12:45,23.88861167,-173.947385
11/02/2017 13:12:54,11/02/2017 23:12:54,11/02/2017 23:13:06,23.88823333,-173.9458667
11/02/2017 13:12:58,11/02/2017 23:12:58,11/02/2017 23:13:26,23.88823333,-173.9458667
11/02/2017 13:13:24,11/02/2017 23:13:24,11/02/2017 23:13:47,23.88788167,-173.9443333
11/02/2017 13:13:47,11/02/2017 23:13:47,11/02/2017 23:14:01,23.88764,-173.94332
11/02/2017 13:13:54,11/02/2017 23:13:54,11/02/2017 23:14:28,23.88764,-173.94332
11/02/2017 13:13:55,11/02/2017 23:13:55,11/02/2017 23:14:06,23.887515,-173.9427933
11/02/2017 13:13:56,11/02/2017 23:13:56,11/02/2017 23:14:07,23.887515,-173.9427933
11/02/2017 13:16:31,11/02/2017 23:16:31,11/02/2017 23:16:44,23.88583167,-173.9356917
11/02/2017 13:16:38,11/02/2017 23:16:38,11/02/2017 23:16:54,23.88571,-173.935165
11/02/2017 13:17:02,11/02/2017 23:17:02,11/02/2017 23:17:16,23.885485,-173.934205
11/02/2017 13:17:08,11/02/2017 23:17:08,11/02/2017 23:17:21,23.88536167,-173.933675
11/02/2017 13:17:09,11/02/2017 23:17:09,11/02/2017 23:17:42,23.88536167,-173.933675
11/02/2017 13:17:10,11/02/2017 23:17:10,11/02/2017 23:17:23,23.88536167,-173.933675
11/02/2017 13:17:31,11/02/2017 23:17:31,11/02/2017 23:17:45,23.885125,-173.9326733
11/02/2017 13:18:31,11/02/2017 23:18:31,11/02/2017 23:18:43,23.88440167,-173.9296083
11/02/2017 13:20:22,11/02/2017 23:20:22,11/02/2017 23:20:44,23.883205,-173.9245467
11/02/2017 13:20:55,11/02/2017 23:20:55,11/02/2017 23:21:17,23.88282667,-173.92303
11/02/2017 13:21:10,11/02/2017 23:21:10,11/02/2017 23:21:25,23.88261167,-173.922075
11/02/2017 13:21:11,11/02/2017 23:21:11,11/02/2017 23:21:31,23.88261167,-173.922075
11/02/2017 13:21:30,11/02/2017 23:21:30,11/02/2017 23:21:46,23.882365,-173.92102
11/02/2017 13:22:01,11/02/2017 23:22:01,11/02/2017 23:22:20,23.88212333,-173.920015
11/02/2017 13:22:05,11/02/2017 23:22:05,11/02/2017 23:22:22,23.88201667,-173.91953
11/02/2017 13:22:13,11/02/2017 23:22:13,11/02/2017 23:22:29,23.88189,-173.9190017
11/02/2017 13:22:24,11/02/2017 23:22:24,11/02/2017 23:22:39,23.88176833,-173.9185283
11/02/2017 13:22:49,11/02/2017 23:22:49,11/02/2017 23:23:09,23.88150833,-173.9174733
11/02/2017 13:23:21,11/02/2017 23:23:21,11/02/2017 23:23:36,23.881165,-173.9159317
11/02/2017 13:23:25,11/02/2017 23:23:25,11/02/2017 23:23:40,23.881165,-173.9159317
11/02/2017 13:23:34,11/02/2017 23:23:34,11/02/2017 23:23:45,23.88103667,-173.9153983
11/02/2017 13:24:17,11/02/2017 23:24:17,11/02/2017 23:24:34,23.88054333,-173.9133467
11/02/2017 13:24:20,11/02/2017 23:24:20,11/02/2017 23:24:32,23.88054333,-173.9133467
11/02/2017 13:24:47,11/02/2017 23:24:47,11/02/2017 23:25:03,23.880195,-173.91186
11/02/2017 13:25:27,11/02/2017 23:25:27,11/02/2017 23:25:51,23.87969833,-173.9097917
11/02/2017 13:25:34,11/02/2017 23:25:34,11/02/2017 23:25:59,23.87969833,-173.9097917
11/02/2017 13:25:49,11/02/2017 23:25:49,11/02/2017 23:26:02,23.87947333,-173.908795
11/02/2017 13:26:38,11/02/2017 23:26:38,11/02/2017 23:26:59,23.87900667,-173.9067367
11/02/2017 13:26:44,11/02/2017 23:26:44,11/02/2017 23:26:57,23.87888833,-173.9062033
11/02/2017 13:27:04,11/02/2017 23:27:04,11/02/2017 23:27:21,23.878635,-173.9052
11/02/2017 13:27:08,11/02/2017 23:27:08,11/02/2017 23:27:22,23.878635,-173.9052
11/02/2017 13:27:26,11/02/2017 23:27:26,11/02/2017 23:27:43,23.87840667,-173.9041833
11/02/2017 13:27:35,11/02/2017 23:27:35,11/02/2017 23:27:46,23.87829,-173.9037067
11/02/2017 13:27:38,11/02/2017 23:27:38,11/02/2017 23:27:50,23.87829,-173.9037067
11/02/2017 13:28:03,11/02/2017 23:28:03,11/02/2017 23:28:14,23.87793333,-173.90222
11/02/2017 13:28:56,11/02/2017 23:28:56,11/02/2017 23:29:18,23.87733333,-173.899615
11/02/2017 13:29:22,11/02/2017 23:29:22,11/02/2017 23:29:34,23.87711667,-173.8986467
11/02/2017 13:29:35,11/02/2017 23:29:35,11/02/2017 23:30:01,23.87699,-173.898115
11/02/2017 13:29:46,11/02/2017 23:29:46,11/02/2017 23:29:58,23.87687667,-173.8976333
11/02/2017 13:29:55,11/02/2017 23:29:55,11/02/2017 23:30:13,23.87675667,-173.8971033
11/02/2017 13:30:24,11/02/2017 23:30:24,11/02/2017 23:30:48,23.87639833,-173.8955583
11/02/2017 13:30:36,11/02/2017 23:30:36,11/02/2017 23:30:50,23.876255,-173.8950367
11/02/2017 13:30:49,11/02/2017 23:30:49,11/02/2017 23:31:04,23.87614667,-173.8945567
11/02/2017 13:30:51,11/02/2017 23:30:51,11/02/2017 23:31:10,23.87614667,-173.8945567
11/02/2017 13:31:21,11/02/2017 23:31:21,11/02/2017 23:31:36,23.87580333,-173.8929817
11/02/2017 13:31:51,11/02/2017 23:31:51,11/02/2017 23:32:09,23.87542333,-173.8914467
11/02/2017 13:32:20,11/02/2017 23:32:20,11/02/2017 23:32:33,23.87508667,-173.88989
11/02/2017 13:33:02,11/02/2017 23:33:02,11/02/2017 23:33:25,23.87461,-173.8878433
11/02/2017 13:33:15,11/02/2017 23:33:15,11/02/2017 23:33:26,23.87449,-173.887305
11/02/2017 13:33:45,11/02/2017 23:33:45,11/02/2017 23:33:57,23.87414167,-173.8857917
11/02/2017 13:34:02,11/02/2017 23:34:02,11/02/2017 23:34:13,23.874015,-173.8852517
11/02/2017 13:34:07,11/02/2017 23:34:07,11/02/2017 23:34:20,23.87388,-173.8847217
11/02/2017 13:34:43,11/02/2017 23:34:43,11/02/2017 23:35:04,23.87352333,-173.8831517
11/02/2017 13:35:00,11/02/2017 23:35:00,11/02/2017 23:35:17,23.87327833,-173.8821317
11/02/2017 13:35:31,11/02/2017 23:35:31,11/02/2017 23:35:44,23.87293667,-173.8805667
11/02/2017 13:35:55,11/02/2017 23:35:55,11/02/2017 23:36:13,23.87271333,-173.8795583
11/02/2017 13:36:19,11/02/2017 23:36:19,11/02/2017 23:36:40,23.87248333,-173.8785033
11/02/2017 13:36:30,11/02/2017 23:36:30,11/02/2017 23:36:41,23.87239333,-173.8780217
11/02/2017 13:36:53,11/02/2017 23:36:53,11/02/2017 23:37:07,23.87215833,-173.876975
11/02/2017 13:36:58,11/02/2017 23:36:58,11/02/2017 23:37:11,23.872055,-173.876505
11/02/2017 13:37:22,11/02/2017 23:37:22,11/02/2017 23:37:39,23.87183167,-173.8754583
11/02/2017 13:38:18,11/02/2017 23:38:18,11/02/2017 23:38:36,23.87119333,-173.872465
11/02/2017 13:38:21,11/02/2017 23:38:21,11/02/2017 23:38:32,23.87119333,-173.872465
11/02/2017 13:38:58,11/02/2017 23:38:58,11/02/2017 23:39:20,23.87087167,-173.870935
11/02/2017 13:39:26,11/02/2017 23:39:26,11/02/2017 23:39:40,23.87054667,-173.8694433
11/02/2017 13:39:28,11/02/2017 23:39:28,11/02/2017 23:39:41,23.87054667,-173.8694433
11/02/2017 13:39:54,11/02/2017 23:39:54,11/02/2017 23:40:19,23.87024,-173.8679517
11/02/2017 13:40:21,11/02/2017 23:40:21,11/02/2017 23:40:46,23.86999167,-173.866895
11/02/2017 13:40:53,11/02/2017 23:40:53,11/02/2017 23:41:05,23.86964667,-173.8653667
11/02/2017 13:41:56,11/02/2017 23:41:56,11/02/2017 23:42:07,23.86899333,-173.8623017
11/02/2017 13:42:16,11/02/2017 23:42:16,11/02/2017 23:42:27,23.86875833,-173.8612983
11/02/2017 13:42:28,11/02/2017 23:42:28,11/02/2017 23:42:49,23.86865333,-173.8608183
11/02/2017 13:42:31,11/02/2017 23:42:31,11/02/2017 23:42:47,23.86865333,-173.8608183
11/02/2017 13:42:39,11/02/2017 23:42:39,11/02/2017 23:42:54,23.868525,-173.860295
11/02/2017 13:42:52,11/02/2017 23:42:52,11/02/2017 23:43:16,23.86840667,-173.8597683
11/02/2017 13:43:04,11/02/2017 23:43:04,11/02/2017 23:43:17,23.86817667,-173.8587583
11/02/2017 13:43:13,11/02/2017 23:43:13,11/02/2017 23:43:34,23.86817667,-173.8587583
11/02/2017 13:43:39,11/02/2017 23:43:39,11/02/2017 23:43:50,23.86782833,-173.8572183
11/02/2017 13:43:40,11/02/2017 23:43:40,11/02/2017 23:44:03,23.86782833,-173.8572183
11/02/2017 13:43:53,11/02/2017 23:43:53,11/02/2017 23:44:05,23.86772833,-173.8567417
11/02/2017 13:44:08,11/02/2017 23:44:08,11/02/2017 23:44:31,23.86748167,-173.8556767
11/02/2017 13:44:35,11/02/2017 23:44:35,11/02/2017 23:44:49,23.867245,-173.8546717
11/02/2017 13:45:05,11/02/2017 23:45:05,11/02/2017 23:45:25,23.86688333,-173.853195
11/02/2017 13:45:27,11/02/2017 23:45:27,11/02/2017 23:45:40,23.86665333,-173.8521783
11/02/2017 13:45:30,11/02/2017 23:45:30,11/02/2017 23:45:45,23.86665333,-173.8521783
11/02/2017 13:45:43,11/02/2017 23:45:43,11/02/2017 23:45:57,23.86642,-173.8511583
11/02/2017 13:45:59,11/02/2017 23:45:59,11/02/2017 23:46:23,23.86631167,-173.8506267
11/02/2017 13:46:12,11/02/2017 23:46:12,11/02/2017 23:46:23,23.86619167,-173.85009
11/02/2017 13:46:32,11/02/2017 23:46:32,11/02/2017 23:46:45,23.865975,-173.8491033
11/02/2017 13:46:44,11/02/2017 23:46:44,11/02/2017 23:46:55,23.86585667,-173.848575
11/02/2017 13:46:45,11/02/2017 23:46:45,11/02/2017 23:47:05,23.86585667,-173.848575
11/02/2017 13:46:46,11/02/2017 23:46:46,11/02/2017 23:47:11,23.86574333,-173.8480833
11/02/2017 13:46:50,11/02/2017 23:46:50,11/02/2017 23:47:03,23.86574333,-173.8480833
11/02/2017 13:47:00,11/02/2017 23:47:00,11/02/2017 23:47:20,23.865615,-173.84755
11/02/2017 13:47:20,11/02/2017 23:47:20,11/02/2017 23:47:35,23.86538,-173.846525
11/02/2017 13:47:26,11/02/2017 23:47:26,11/02/2017 23:47:46,23.86538,-173.846525
11/02/2017 13:47:49,11/02/2017 23:47:49,11/02/2017 23:48:00,23.86505,-173.8450067
11/02/2017 13:48:23,11/02/2017 23:48:23,11/02/2017 23:48:47,23.864665,-173.8433967
11/02/2017 13:48:55,11/02/2017 23:48:55,11/02/2017 23:49:17,23.86431333,-173.8418767
11/02/2017 13:49:23,11/02/2017 23:49:23,11/02/2017 23:49:39,23.86408333,-173.840845
11/02/2017 13:49:51,11/02/2017 23:49:51,11/02/2017 23:50:06,23.863715,-173.8392783
11/02/2017 13:49:56,11/02/2017 23:49:56,11/02/2017 23:50:16,23.86359,-173.8387417
11/02/2017 13:50:10,11/02/2017 23:50:10,11/02/2017 23:50:24,23.86346833,-173.8382033
11/02/2017 13:50:28,11/02/2017 23:50:28,11/02/2017 23:50:50,23.86324,-173.8371733
11/02/2017 13:50:46,11/02/2017 23:50:46,11/02/2017 23:51:16,23.86312167,-173.836635
11/02/2017 13:51:20,11/02/2017 23:51:20,11/02/2017 23:51:35,23.86276333,-173.8350733
11/02/2017 13:51:42,11/02/2017 23:51:42,11/02/2017 23:51:54,23.86252333,-173.8340467
11/02/2017 13:51:42,11/02/2017 23:51:42,11/02/2017 23:52:05,23.86252333,-173.8340467
11/02/2017 13:51:43,11/02/2017 23:51:43,11/02/2017 23:51:55,23.86242667,-173.8335483
11/02/2017 13:51:48,11/02/2017 23:51:48,11/02/2017 23:52:09,23.86242667,-173.8335483
11/02/2017 13:51:56,11/02/2017 23:51:56,11/02/2017 23:52:15,23.86233,-173.8330517
11/02/2017 13:52:36,11/02/2017 23:52:36,11/02/2017 23:52:52,23.86183167,-173.8309583
11/02/2017 13:52:38,11/02/2017 23:52:38,11/02/2017 23:53:01,23.86183167,-173.8309583
11/02/2017 13:52:46,11/02/2017 23:52:46,11/02/2017 23:52:57,23.86172833,-173.830465
11/02/2017 13:53:05,11/02/2017 23:53:05,11/02/2017 23:53:27,23.861605,-173.82993
11/02/2017 13:53:23,11/02/2017 23:53:23,11/02/2017 23:53:36,23.86137833,-173.8289083
11/02/2017 13:53:31,11/02/2017 23:53:31,11/02/2017 23:53:53,23.86126,-173.8283683
11/02/2017 13:53:43,11/02/2017 23:53:43,11/02/2017 23:53:58,23.86113167,-173.82783
11/02/2017 13:53:59,11/02/2017 23:53:59,11/02/2017 23:54:13,23.86100333,-173.827295
11/02/2017 13:54:27,11/02/2017 23:54:27,11/02/2017 23:54:43,23.86065333,-173.8257833
11/02/2017 13:54:43,11/02/2017 23:54:43,11/02/2017 23:54:54,23.860415,-173.82471
11/02/2017 13:54:53,11/02/2017 23:54:53,11/02/2017 23:55:10,23.860415,-173.82471
11/02/2017 13:55:13,11/02/2017 23:55:13,11/02/2017 23:55:38,23.86017833,-173.823675
11/02/2017 13:55:15,11/02/2017 23:55:15,11/02/2017 23:55:32,23.86007167,-173.823185
11/02/2017 13:55:30,11/02/2017 23:55:30,11/02/2017 23:55:43,23.85994167,-173.8226467
11/02/2017 13:55:38,11/02/2017 23:55:38,11/02/2017 23:56:06,23.85981667,-173.8221083
11/02/2017 13:57:06,11/02/2017 23:57:06,11/02/2017 23:57:19,23.85885833,-173.81806
11/02/2017 13:57:17,11/02/2017 23:57:17,11/02/2017 23:57:33,23.85874667,-173.81753
11/02/2017 13:57:31,11/02/2017 23:57:31,11/02/2017 23:57:45,23.85864167,-173.817045
11/02/2017 13:57:42,11/02/2017 23:57:42,11/02/2017 23:57:53,23.85840833,-173.816025
11/02/2017 13:57:49,11/02/2017 23:57:49,11/02/2017 23:58:02,23.85840833,-173.816025
11/02/2017 13:57:57,11/02/2017 23:57:57,11/02/2017 23:58:15,23.85827833,-173.8155033
11/02/2017 13:58:23,11/02/2017 23:58:23,11/02/2017 23:58:35,23.85803333,-173.8145
11/02/2017 13:58:40,11/02/2017 23:58:40,11/02/2017 23:59:02,23.85778667,-173.8134817
11/02/2017 13:59:09,11/02/2017 23:59:09,11/02/2017 23:59:26,23.85743667,-173.8119783
11/02/2017 13:59:12,11/02/2017 23:59:12,11/02/2017 23:59:23,23.85743667,-173.8119783
11/02/2017 13:59:13,11/02/2017 23:59:13,11/02/2017 23:59:25,23.85743667,-173.8119783
11/02/2017 14:00:38,11/03/2017 00:00:38,11/03/2017 00:00:49,23.85649333,-173.8079217
11/02/2017 14:01:56,11/03/2017 00:01:56,11/03/2017 00:02:10,23.85554167,-173.8037683
11/02/2017 14:01:59,11/03/2017 00:01:59,11/03/2017 00:02:10,23.85554167,-173.8037683
11/02/2017 14:02:26,11/03/2017 00:02:26,11/03/2017 00:02:39,23.85530333,-173.8027533
11/02/2017 14:02:27,11/03/2017 00:02:27,11/03/2017 00:02:38,23.85530333,-173.8027533
11/02/2017 14:02:34,11/03/2017 00:02:34,11/03/2017 00:02:45,23.85517833,-173.80222
11/02/2017 14:02:49,11/03/2017 00:02:49,11/03/2017 00:03:04,23.855065,-173.8016817
11/02/2017 14:02:56,11/03/2017 00:02:56,11/03/2017 00:03:15,23.854955,-173.8011967
11/02/2017 14:03:01,11/03/2017 00:03:01,11/03/2017 00:03:12,23.85483667,-173.800655
11/02/2017 14:03:14,11/03/2017 00:03:14,11/03/2017 00:03:42,23.85472333,-173.8001717
11/02/2017 14:03:15,11/03/2017 00:03:15,11/03/2017 00:03:32,23.85472333,-173.8001717
11/02/2017 14:03:21,11/03/2017 00:03:21,11/03/2017 00:03:37,23.85459,-173.79964
11/02/2017 14:03:26,11/03/2017 00:03:26,11/03/2017 00:03:40,23.85459,-173.79964
11/02/2017 14:03:37,11/03/2017 00:03:37,11/03/2017 00:03:48,23.85447667,-173.7991567
11/02/2017 14:03:48,11/03/2017 00:03:48,11/03/2017 00:04:02,23.854345,-173.7986333
11/02/2017 14:03:59,11/03/2017 00:03:59,11/03/2017 00:04:14,23.85425,-173.798155
11/02/2017 14:04:33,11/03/2017 00:04:33,11/03/2017 00:04:55,23.853885,-173.796565
11/02/2017 14:04:53,11/03/2017 00:04:53,11/03/2017 00:05:06,23.85366,-173.7955467
11/02/2017 14:05:07,11/03/2017 00:05:07,11/03/2017 00:05:33,23.853535,-173.7950167
11/02/2017 14:05:41,11/03/2017 00:05:41,11/03/2017 00:05:52,23.85308167,-173.7929417
11/02/2017 14:05:43,11/03/2017 00:05:43,11/03/2017 00:06:05,23.85308167,-173.7929417
11/02/2017 14:06:07,11/03/2017 00:06:07,11/03/2017 00:06:23,23.85284167,-173.7919317
11/02/2017 14:06:23,11/03/2017 00:06:23,11/03/2017 00:06:35,23.852605,-173.790925
11/02/2017 14:06:40,11/03/2017 00:06:40,11/03/2017 00:06:52,23.85247833,-173.7904017
11/02/2017 14:07:05,11/03/2017 00:07:05,11/03/2017 00:07:24,23.85214333,-173.7888983
11/02/2017 14:07:07,11/03/2017 00:07:07,11/03/2017 00:07:36,23.85214333,-173.7888983
11/02/2017 14:07:37,11/03/2017 00:07:37,11/03/2017 00:07:50,23.85178167,-173.7873483
11/02/2017 14:07:54,11/03/2017 00:07:54,11/03/2017 00:08:08,23.85169,-173.7868567
11/02/2017 14:08:02,11/03/2017 00:08:02,11/03/2017 00:08:24,23.85158167,-173.7863617
11/02/2017 14:08:20,11/03/2017 00:08:20,11/03/2017 00:08:33,23.85133833,-173.7853033
11/02/2017 14:09:01,11/03/2017 00:09:01,11/03/2017 00:09:21,23.85086833,-173.783275
11/02/2017 14:09:26,11/03/2017 00:09:26,11/03/2017 00:09:41,23.85065,-173.7822367
11/02/2017 14:09:27,11/03/2017 00:09:27,11/03/2017 00:09:38,23.85065,-173.7822367
11/02/2017 14:09:30,11/03/2017 00:09:30,11/03/2017 00:09:51,23.85065,-173.7822367
11/02/2017 14:09:48,11/03/2017 00:09:48,11/03/2017 00:10:06,23.850405,-173.7811717
11/02/2017 14:09:51,11/03/2017 00:09:51,11/03/2017 00:10:08,23.850405,-173.7811717
11/02/2017 14:10:01,11/03/2017 00:10:01,11/03/2017 00:10:16,23.850275,-173.7806433
11/02/2017 14:10:16,11/03/2017 00:10:16,11/03/2017 00:10:27,23.85004167,-173.7796183
11/02/2017 14:10:17,11/03/2017 00:10:17,11/03/2017 00:10:41,23.85004167,-173.7796183
11/02/2017 14:10:45,11/03/2017 00:10:45,11/03/2017 00:11:07,23.849805,-173.7786083
11/02/2017 14:11:14,11/03/2017 00:11:14,11/03/2017 00:11:47,23.84944,-173.7770083
11/02/2017 14:11:39,11/03/2017 00:11:39,11/03/2017 00:12:10,23.84921167,-173.7759817
11/02/2017 14:11:45,11/03/2017 00:11:45,11/03/2017 00:12:07,23.84909667,-173.7755033
11/02/2017 14:12:15,11/03/2017 00:12:15,11/03/2017 00:12:40,23.84879167,-173.773965
11/02/2017 14:12:19,11/03/2017 00:12:19,11/03/2017 00:12:30,23.84879167,-173.773965
11/02/2017 14:13:06,11/03/2017 00:13:06,11/03/2017 00:13:23,23.84936167,-173.7716533
11/02/2017 14:13:14,11/03/2017 00:13:14,11/03/2017 00:13:35,23.84936167,-173.7716533
11/02/2017 14:13:26,11/03/2017 00:13:26,11/03/2017 00:13:38,23.84992667,-173.770925
11/02/2017 14:13:42,11/03/2017 00:13:42,11/03/2017 00:13:59,23.85028833,-173.7706167
11/02/2017 14:14:26,11/03/2017 00:14:26,11/03/2017 00:14:54,23.85185667,-173.7700233
11/02/2017 14:14:30,11/03/2017 00:14:30,11/03/2017 00:14:42,23.852285,-173.76997
11/02/2017 14:14:41,11/03/2017 00:14:41,11/03/2017 00:14:52,23.85268333,-173.7699117
11/02/2017 14:15:02,11/03/2017 00:15:02,11/03/2017 00:15:17,23.85353333,-173.7697883
11/02/2017 14:15:07,11/03/2017 00:15:07,11/03/2017 00:15:21,23.85353333,-173.7697883
11/02/2017 14:15:08,11/03/2017 00:15:08,11/03/2017 00:15:28,23.85353333,-173.7697883
11/02/2017 14:15:11,11/03/2017 00:15:11,11/03/2017 00:15:32,23.853965,-173.7698017
11/02/2017 14:15:11,11/03/2017 00:15:11,11/03/2017 00:15:24,23.853965,-173.7698017
11/02/2017 14:15:37,11/03/2017 00:15:37,11/03/2017 00:15:50,23.854705,-173.7700683
11/02/2017 14:15:38,11/03/2017 00:15:38,11/03/2017 00:15:53,23.854705,-173.7700683
11/02/2017 14:15:45,11/03/2017 00:15:45,11/03/2017 00:15:58,23.85503333,-173.7703117
11/02/2017 14:15:56,11/03/2017 00:15:56,11/03/2017 00:16:09,23.85529667,-173.7706017
11/02/2017 14:16:08,11/03/2017 00:16:08,11/03/2017 00:16:21,23.855505,-173.770895
11/02/2017 14:16:20,11/03/2017 00:16:20,11/03/2017 00:16:41,23.855725,-173.771185
11/02/2017 14:16:40,11/03/2017 00:16:40,11/03/2017 00:17:04,23.85623,-173.7718917
11/02/2017 14:16:42,11/03/2017 00:16:42,11/03/2017 00:16:53,23.85623,-173.7718917
11/02/2017 14:17:18,11/03/2017 00:17:18,11/03/2017 00:17:34,23.857255,-173.7733283
11/02/2017 14:17:44,11/03/2017 00:17:44,11/03/2017 00:17:55,23.85779,-173.7740433
11/02/2017 14:17:49,11/03/2017 00:17:49,11/03/2017 00:18:01,23.85779,-173.7740433
11/02/2017 14:17:51,11/03/2017 00:17:51,11/03/2017 00:18:13,23.85805833,-173.7744183
11/02/2017 14:18:08,11/03/2017 00:18:08,11/03/2017 00:18:19,23.85832,-173.774765
11/02/2017 14:18:19,11/03/2017 00:18:19,11/03/2017 00:18:45,23.85861,-173.775155
11/02/2017 14:18:50,11/03/2017 00:18:50,11/03/2017 00:19:15,23.859395,-173.776235
11/02/2017 14:19:12,11/03/2017 00:19:12,11/03/2017 00:19:33,23.85995833,-173.77697
11/02/2017 14:19:19,11/03/2017 00:19:19,11/03/2017 00:19:44,23.860215,-173.77731
11/02/2017 14:19:43,11/03/2017 00:19:43,11/03/2017 00:19:58,23.86070833,-173.7779883
11/02/2017 14:19:44,11/03/2017 00:19:44,11/03/2017 00:19:56,23.86070833,-173.7779883
11/02/2017 14:19:48,11/03/2017 00:19:48,11/03/2017 00:20:01,23.860955,-173.77833
11/02/2017 14:20:17,11/03/2017 00:20:17,11/03/2017 00:20:44,23.86143667,-173.7789267
11/02/2017 14:20:21,11/03/2017 00:20:21,11/03/2017 00:20:33,23.86168167,-173.779225
11/02/2017 14:20:45,11/03/2017 00:20:45,11/03/2017 00:21:06,23.86213,-173.779805
11/02/2017 14:20:45,11/03/2017 00:20:45,11/03/2017 00:20:57,23.86213,-173.779805
11/02/2017 14:20:56,11/03/2017 00:20:56,11/03/2017 00:21:18,23.86235667,-173.780105
11/02/2017 14:21:15,11/03/2017 00:21:15,11/03/2017 00:21:41,23.86275,-173.7806183
11/02/2017 14:21:19,11/03/2017 00:21:19,11/03/2017 00:21:50,23.86275,-173.7806183
11/02/2017 14:21:19,11/03/2017 00:21:19,11/03/2017 00:21:35,23.86275,-173.7806183
11/02/2017 14:21:32,11/03/2017 00:21:32,11/03/2017 00:21:46,23.86317,-173.7811383
11/02/2017 14:21:42,11/03/2017 00:21:42,11/03/2017 00:22:04,23.86317,-173.7811383
11/02/2017 14:21:56,11/03/2017 00:21:56,11/03/2017 00:22:09,23.86360167,-173.7816767
11/02/2017 14:22:07,11/03/2017 00:22:07,11/03/2017 00:22:27,23.86379833,-173.7819317
11/02/2017 14:22:41,11/03/2017 00:22:41,11/03/2017 00:23:12,23.864435,-173.7827217
11/02/2017 14:23:11,11/03/2017 00:23:11,11/03/2017 00:23:25,23.86506333,-173.783515
11/02/2017 14:23:26,11/03/2017 00:23:26,11/03/2017 00:23:39,23.86525667,-173.783755
11/02/2017 14:23:30,11/03/2017 00:23:30,11/03/2017 00:23:58,23.865455,-173.7839933
11/02/2017 14:23:46,11/03/2017 00:23:46,11/03/2017 00:24:00,23.86568167,-173.7842633
11/02/2017 14:23:54,11/03/2017 00:23:54,11/03/2017 00:24:06,23.86589667,-173.784535
11/02/2017 14:23:56,11/03/2017 00:23:56,11/03/2017 00:24:07,23.86589667,-173.784535
11/02/2017 14:24:15,11/03/2017 00:24:15,11/03/2017 00:24:31,23.86630333,-173.7850583
11/02/2017 14:24:22,11/03/2017 00:24:22,11/03/2017 00:24:36,23.86652333,-173.7853083
11/02/2017 14:24:29,11/03/2017 00:24:29,11/03/2017 00:24:44,23.86652333,-173.7853083
11/02/2017 14:24:37,11/03/2017 00:24:37,11/03/2017 00:24:51,23.86671333,-173.7855367
11/02/2017 14:24:53,11/03/2017 00:24:53,11/03/2017 00:25:14,23.866915,-173.7858017
11/02/2017 14:25:14,11/03/2017 00:25:14,11/03/2017 00:25:33,23.86734833,-173.7861883
11/02/2017 14:25:19,11/03/2017 00:25:19,11/03/2017 00:25:36,23.867575,-173.7863183
11/02/2017 14:25:44,11/03/2017 00:25:44,11/03/2017 00:26:16,23.86804167,-173.7865867
11/02/2017 14:25:47,11/03/2017 00:25:47,11/03/2017 00:26:00,23.86828167,-173.7867317
11/02/2017 14:26:13,11/03/2017 00:26:13,11/03/2017 00:26:25,23.86872833,-173.7870117
11/02/2017 14:26:41,11/03/2017 00:26:41,11/03/2017 00:26:52,23.86939667,-173.7873767
11/02/2017 14:27:10,11/03/2017 00:27:10,11/03/2017 00:27:22,23.869825,-173.787615
11/02/2017 14:27:37,11/03/2017 00:27:37,11/03/2017 00:27:50,23.870485,-173.7879667
11/02/2017 14:28:06,11/03/2017 00:28:06,11/03/2017 00:28:21,23.87114833,-173.78833
